frame,id,x,y,cid
0,0,-6.571893378049929,7.051236001403269,0
0,1,-8.05949039088755,3.8879087709131044,0
0,2,-5.57914952309284,8.533877171465106,0
0,3,-4.126368633376866,8.380192851960967,0
0,4,-6.575600922768512,4.743602915813534,0
0,5,-7.483708380209892,7.060562381060789,0
0,6,-6.967751463502706,2.7582656811616415,0
0,7,-5.675365495911407,6.099552178785368,0
0,8,-7.844212033592967,8.272787620579264,0
0,9,-5.870912916018191,4.293354623649134,0
0,10,-6.820888074743504,1.9088253585472712,0
0,11,-7.047015980030572,4.961934563799246,0
0,12,-6.856841466117434,5.994917108100157,0
0,13,-8.212424002407378,3.8829201517662923,0
0,14,-7.259544746081017,0.8174324448221837,0
0,15,-5.780701983669832,8.610528590460577,0
0,16,-4.334667943622349,3.1426007475559574,0
0,17,-8.75419927843873,6.887864491224231,0
0,18,-8.165122136593316,4.484043775312246,0
0,19,-7.894777832051732,5.331587245614951,0
0,20,-6.689773026358392,6.297411803793692,0
0,21,-5.73513876125739,3.14625407282091,0
0,22,-8.534231020934651,2.424281515512319,0
0,23,-4.753084884849124,4.290531280623209,0
0,24,-7.3421698786131895,2.1267718726560214,0
0,25,-7.587642528273004,4.506836871407396,0
0,26,-7.780932793047596,4.325897369412957,0
0,27,-7.756067697630196,7.117873333449712,0
0,28,-6.286642397922672,6.6534968043472125,0
0,29,-8.85823139588969,5.284562102052604,0
0,30,-3.5497961830257525,5.903552934520109,0
0,31,-6.93553085779881,5.4853481384750475,0
0,32,-5.614887881594237,4.332850705608722,0
0,33,-4.98087647325761,5.0831895155325455,0
0,34,-8.758565120722418,4.121272231930743,0
0,35,-7.142341443031075,4.620268834927025,0
0,36,-7.997055432243321,8.71180479938987,0
0,37,-6.778262800708569,6.367276579788873,0
0,38,-5.805812378517375,5.815839616520888,0
0,39,-5.826880208396197,5.770232520751176,0
0,40,1.229159027334617,-11.118731548193885,1
0,41,-0.18176102336842115,-6.075187595527282,1
0,42,0.9713230530424173,-8.750611941930561,1
0,43,0.05043783498912541,-9.377271782490006,1
0,44,3.382677272329803,-8.355626774538077,1
0,45,0.2977521349691813,-10.546319880925058,1
0,46,-1.6088061174684831,-6.988109187950912,1
0,47,-0.21324275299261797,-7.8816511378473955,1
0,48,3.16282792994307,-7.565078502579439,1
0,49,-0.8259658664052071,-9.498884794402406,1
0,50,0.13318978591662733,-5.956936968800088,1
0,51,-2.3042879166273034,-8.773288930673054,1
0,52,0.782306605788049,-7.578294209211063,1
0,53,0.5828454115310571,-8.404950646831045,1
0,54,0.548105405414689,-7.404295747053732,1
0,55,-0.7165596152922118,-8.649070329495405,1
0,56,-2.9055783905826202,-6.237695594056641,1
0,57,-1.2353755994774323,-6.225762139628591,1
0,58,0.760575454495475,-8.094189502763275,1
0,59,1.878973149420017,-7.316486930835284,1
0,60,0.11402698595965943,-11.427814559225112,1
0,61,-2.533406134595555,-9.051174775710093,1
0,62,1.8088533739344888,-6.576932113607724,1
0,63,0.8657187801705608,-8.70470889280902,1
0,64,-1.2174734308040547,-8.206187495721167,1
0,65,-0.8160093164506552,-7.344106566932936,1
0,66,-1.816904691706735,-7.556462663144725,1
0,67,2.9035045136816025,-8.825888746561178,1
0,68,0.6929902044339395,-6.9370779581945605,1
0,69,1.2476366238413101,-9.615748928178206,1
0,70,-10.445163344752709,-9.158211070252976,2
0,71,-10.273331057917945,-8.109269634111554,2
0,72,-10.061818578512279,-9.430286971589728,2
0,73,-12.221071594956586,-6.732752495429903,2
0,74,-10.058178476420496,-9.527658180064481,2
0,75,-7.667795580495611,-9.882962126309268,2
0,76,-13.230116108671767,-9.769674039422418,2
0,77,-11.4725265765486,-8.859466194225293,2
0,78,-11.01708688273032,-8.951990014327022,2
0,79,-8.30092476393402,-10.55553813914912,2
0,80,-14.14759665417873,-7.38827586492318,2
0,81,-10.057518768416942,-8.796064742584875,2
0,82,-9.49729724542199,-7.976198804020649,2
0,83,-10.402364178436626,-8.043772230519973,2
0,84,-7.031497770686479,-9.95919162997939,2
0,85,-11.149440814690507,-8.778364815795456,2
0,86,-7.656266708262789,-4.5830456019584895,2
0,87,-11.493542828038981,-5.640400615801316,2
0,88,-8.71399418100311,-7.69271524225986,2
0,89,-10.345680843669726,-9.32163542927309,2
0,90,-13.97054630078245,-6.490285251397391,2
0,91,-10.240749903067266,-13.19025216904608,2
0,92,-8.882428055551227,-10.198153146675239,2
0,93,-7.208794864266568,-7.141978465637188,2
0,94,-9.123164062448227,-7.805889558158719,2
0,95,-10.75096155169225,-7.335342625951406,2
0,96,-10.249676062717288,-8.447868827405058,2
0,97,-9.141583060840318,-8.155017204934822,2
0,98,-9.987451105741917,-7.923895639799616,2
0,99,-8.869153059075073,-8.258819193596707,2
1,0,-6.7459354189409,7.1796958606038865,0
1,1,-8.504352986594062,4.151861473269475,0
1,2,-6.626848788687207,7.631807146268573,0
1,3,-4.754269499022695,7.863808723121871,0
1,4,-6.901698242825136,5.01372341525626,0
1,5,-7.28752186775648,8.144800515613307,0
1,6,-7.613640466296189,2.848221943667734,0
1,7,-6.169070114912199,7.168333666629639,0
1,8,-8.46833738375709,7.750133100616949,0
1,9,-6.650493223350287,3.357923376033304,0
1,10,-7.506547741054121,0.6066646387212766,0
1,11,-8.190814973546507,4.413163969171599,0
1,12,-8.306920902771894,6.4519847873335525,0
1,13,-8.690353491949496,4.382112346111282,0
1,14,-8.770582317639553,0.7432517352834618,0
1,15,-5.627066591609274,7.889808118057865,0
1,16,-5.04195019416409,2.8430984526947456,0
1,17,-9.067225580932531,7.543846196166082,0
1,18,-9.103194805569634,3.5556031108129096,0
1,19,-7.648463653127947,5.765063006057449,0
1,20,-7.811963197998478,6.597191968854932,0
1,21,-7.639756493663375,2.3311937622241623,0
1,22,-9.303599029024387,3.098748670547088,0
1,23,-5.661943183607946,3.8881401326725844,0
1,24,-9.146655201356253,1.2622426742753112,0
1,25,-9.576598890151654,4.543281277324641,0
